file,exception
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/synthesis/aqc/approximate.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/synthesis/aqc/approximate.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/synthesis/aqc/approximate.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/synthesis/aqc/approximate.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/synthesis/aqc/approximate.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/synthesis/aqc/cnot_unit_circuit.py,"ValueError(""CNOT structure must be defined as an array of the size (2, N)"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/synthesis/aqc/fast_gradient/fast_gradient.py,"ValueError(""expects number of qubits in the range [2..16]"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/synthesis/aqc/fast_gradient/layer.py,NotImplementedError()
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/synthesis/aqc/fast_gradient/layer.py,NotImplementedError()
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/preset_passmanagers/builtin_plugins.py,"TranspilerError(f""Invalid optimization level specified: {optimization_level}"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/preset_passmanagers/builtin_plugins.py,"TranspilerError(f""Invalid optimization level specified: {optimization_level}"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/preset_passmanagers/builtin_plugins.py,"TranspilerError(f""Invalid optimization level specified: {optimization_level}"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/preset_passmanagers/builtin_plugins.py,"TranspilerError(f""Invalid optimization level specified: {optimization_level}"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/preset_passmanagers/plugin.py,"TranspilerError(f""Invalid stage name: {stage_name}"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/preset_passmanagers/plugin.py,"TranspilerError(f""Invalid plugin name {plugin_name} for stage {stage_name}"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/preset_passmanagers/plugin.py,"TranspilerError(f""Invalid stage name: {stage_name}"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/preset_passmanagers/plugin.py,"TranspilerError(f""Passmanager stage {stage} not found"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/preset_passmanagers/__init__.py,"ValueError(f""Invalid optimization level {optimization_level}"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/preset_passmanagers/common.py,"TranspilerError(""Invalid translation method %s."" % method)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/transpiler/preset_passmanagers/common.py,"TranspilerError(""Invalid scheduling method %s."" % scheduling_method)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/compiler/transpiler.py,"TranspilerError(
    f""Number of qubits ({num_qubits}) in {circuit.name} ""
    f""is greater than maximum ({max_qubits}) in the coupling_map""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/compiler/transpiler.py,"TranspilerError(""optimization_level can range from 0 to 3."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/compiler/transpiler.py,"TranspilerError(
    ""Transpiling a circuit with a scheduling method""
    ""requires a backend or instruction_durations.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/compiler/transpiler.py,"TranspilerError(
    f""'initial_layout' ({len(mapping)}) and circuit ({circuit.num_qubits}) had""
    "" different numbers of qubits""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/compiler/transpiler.py,"TranspilerError(
    f""'initial_layout' ({len(specifier)}) and circuit ({circuit.num_qubits}) had""
    "" different numbers of qubits""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/compiler/transpiler.py,"TranspilerError(f""'initial_layout' contained duplicate entries: {specifier}"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/compiler/transpiler.py,"TranspilerError(""Approximation degree must be in [0.0, 1.0]"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/compiler/transpiler.py,"TranspilerError(""Approximation degree must be in [0.0, 1.0]"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/compiler/transpiler.py,"TranspilerError(
    ""Expected a list object of length equal ""
    + ""to that of the number of circuits ""
    + ""being transpiled""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/compiler/transpiler.py,"TranspilerError(
    ""The length of output_name list ""
    ""must be equal to the number of ""
    ""transpiled circuits and the output_name ""
    ""list should be strings.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/compiler/transpiler.py,"TranspilerError(
    ""The parameter output_name should be a string or a""
    ""list of strings: %s was used."" % type(output_name)
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/compiler/assembler.py,"QiskitError(""bad input to assemble() function; must be either circuits or schedules"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/compiler/assembler.py,"QiskitError(f""memory not supported by backend {backend_config.backend_name}"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/compiler/assembler.py,"QiskitError(""Argument 'shots' should be of type 'int'"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/compiler/assembler.py,"QiskitError(
    ""Number of shots specified: %s exceeds max_shots property of the ""
    ""backend: %s."" % (shots, max_shots)
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/compiler/assembler.py,"QiskitError(f""Each element of {lo_type} LO range must be a 2d list."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/compiler/assembler.py,"QiskitError(
    ""Qubit {} {} LO frequency is {}. The range is [{}, {}]."".format(
        i, lo_type, freq, freq_range[0], freq_range[1]
    )
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/compiler/assembler.py,"QiskitError(
    (""meas_level = {} not supported for backend {}, only {} is supported"").format(
        meas_level, backend_config.backend_name, backend_config.meas_levels
    )
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/compiler/assembler.py,"QiskitError(
    ""Backend rep_delay_range {} must be a list with two entries."".format(
        rep_delay_range
    )
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/compiler/assembler.py,"QiskitError(
    ""Supplied rep delay {} not in the supported ""
    ""backend range {}"".format(rep_delay, rep_delay_range)
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/compiler/assembler.py,"QiskitError(
    (
        ""Mismatch between run_config.parameter_binds and all circuit parameters. ""
        + ""Parameter binds: {} ""
        + ""Circuit parameters: {}""
    ).format(all_bind_parameters, all_circuit_parameters)
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/compiler/sequencer.py,"QiskitError(""Must supply either a backend or inst_map for sequencing."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/compiler/sequencer.py,"QiskitError(""Must supply either a backend or a meas_map for sequencing."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/compiler/sequencer.py,"QiskitError(""Must supply either a backend or a dt for sequencing."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/compiler/scheduler.py,"QiskitError(
    ""Must supply either a backend or InstructionScheduleMap for scheduling passes.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/compiler/scheduler.py,"QiskitError(
    ""The backend defaults are unavailable. The backend may not support pulse.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/compiler/scheduler.py,"QiskitError(
    ""Must supply either a backend or a meas_map for scheduling passes.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qpy/type_keys.py,"exceptions.QpyError(
    f""Object type '{type(obj)}' is not supported in {cls.__name__} namespace.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qpy/type_keys.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qpy/type_keys.py,"exceptions.QpyError(
    f""Object type '{type(obj)}' is not supported in {cls.__name__} namespace.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qpy/type_keys.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qpy/type_keys.py,"exceptions.QpyError(
    f""Object type '{type(obj)}' is not supported in {cls.__name__} namespace.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qpy/type_keys.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qpy/type_keys.py,"exceptions.QpyError(
    f""Object type '{type(obj)}' is not supported in {cls.__name__} namespace.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qpy/type_keys.py,"exceptions.QpyError(
    f""A class corresponding to type key '{type_key}' is not found in {cls.__name__} namespace.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qpy/type_keys.py,"exceptions.QpyError(
    f""Object type '{type(obj)}' is not supported in {cls.__name__} namespace.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qpy/type_keys.py,"exceptions.QpyError(
    f""A class corresponding to type key '{type_key}' is not found in {cls.__name__} namespace.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qpy/type_keys.py,"exceptions.QpyError(
    f""Object type '{type(obj)}' is not supported in {cls.__name__} namespace.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qpy/type_keys.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qpy/type_keys.py,"exceptions.QpyError(
    f""Object type '{type(obj)}' is not supported in {cls.__name__} namespace.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qpy/type_keys.py,"exceptions.QpyError(
    f""A class corresponding to type key '{type_key}' is not found in {cls.__name__} namespace.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qpy/type_keys.py,"exceptions.QpyError(
    f""Object type '{type(obj)}' is not supported in {cls.__name__} namespace.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qpy/type_keys.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qpy/interface.py,"QpyError(
    ""Input programs contain multiple data types. ""
    ""Different data type must be serialized separately.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qpy/interface.py,"TypeError(f""'{program_type}' is not supported data type."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qpy/interface.py,"QiskitError(""Input file is not a valid QPY file"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qpy/interface.py,"TypeError(f""Invalid payload format data kind '{type_key}'."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qpy/binary_io/circuits.py,"TypeError(""Invalid input carg prior to all qargs"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qpy/binary_io/circuits.py,"TypeError(""Invalid input qarg after all qargs"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qpy/binary_io/circuits.py,"AttributeError(""Invalid instruction type: %s"" % gate_name)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qpy/binary_io/circuits.py,"ValueError(""Invalid custom instruction type '%s'"" % type_str)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qpy/binary_io/circuits.py,"ValueError(
    ""Can't have a standalone operator with {pauli_evolution_raw[0]} operators in the payload""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qpy/binary_io/schedules.py,"NotImplementedError(f""Unknown class '{class_name}'"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qpy/binary_io/schedules.py,"NotImplementedError(f""Unknown class '{class_name}'"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qpy/binary_io/schedules.py,"QpyError(
    f""Loaded schedule reference item is neither None nor ScheduleBlock. ""
    f""Type key {type_key} is not valid data type for a reference items. ""
    ""This data cannot be loaded. Please check QPY version.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qpy/binary_io/value.py,"exceptions.QpyError(""Invalid parameter expression map type: %s"" % elem_key)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qpy/binary_io/value.py,"exceptions.QpyError(""Invalid parameter expression map type: %s"" % symbol_key)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qpy/binary_io/value.py,"exceptions.QpyError(""Invalid parameter expression map type: %s"" % elem_key)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qpy/binary_io/value.py,"exceptions.QpyError(f""Serialization for {type_key} is not implemented in value I/O."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qpy/binary_io/value.py,"exceptions.QpyError(f""Serialization for {type_key} is not implemented in value I/O."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/operator_base.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/operator_base.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/operator_base.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/operator_base.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/operator_base.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/operator_base.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/operator_base.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/operator_base.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/operator_base.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/operator_base.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/operator_base.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/operator_base.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/operator_base.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/operator_base.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/operator_base.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/operator_base.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/operator_base.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/operator_base.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/operator_base.py,"ValueError(
    ""ParameterVector {} has length {}, which differs from value list {} of ""
    ""len {}"".format(param, len(param), value, len(value))
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/operator_base.py,"OpflowError(""Parameter binding lists must all be the same length."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/operator_base.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/operator_base.py,"ValueError(
    f""'{method}' will return an exponentially large {obj_type}, ""
    f""in this case '{dimensions}' elements. ""
    ""Set algorithm_globals.massive=True or the method argument massive=True ""
    ""if you want to proceed.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/operator_base.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/list_ops/tensored_op.py,"OpflowError(
    ""Conversion to_circuit supported only for operators, where a single ""
    ""underlying circuit can be produced.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/list_ops/composed_op.py,"OpflowError(
    ""Conversion to_circuit supported only for operators, where a single ""
    ""underlying circuit can be produced.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/list_ops/list_op.py,"TypeError(f""ListOp expecting objects of type OperatorBase, got {badval}"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/list_ops/list_op.py,"TypeError(""Coefficients are not returned for nested ListOps."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/list_ops/list_op.py,"ValueError(""Operators in ListOp have differing numbers of qubits."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/list_ops/list_op.py,"ValueError(
    ""Operators can only be scalar multiplied by float or complex, not ""
    ""{} of type {}."".format(scalar, type(scalar))
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/list_ops/list_op.py,"TypeError(""Tensorpower can only take positive int arguments"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/list_ops/list_op.py,"OpflowError(""New index must be defined for each qubit of the operator."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/list_ops/list_op.py,"OpflowError(
    ""Permute is only possible if all operators in the ListOp have the ""
    ""same number of qubits.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/list_ops/list_op.py,"TypeError(""power can only take positive int arguments"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/list_ops/list_op.py,"NotImplementedError(
    ""ListOp's eval function is only defined for distributive ListOps.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/list_ops/list_op.py,"NotImplementedError(
    ""Combo_fn not yet supported for mixed measurement ""
    ""and non-measurement StateFns""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/list_ops/list_op.py,"TypeError(""Cannot handle mixed scalar and Operator eval results."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/list_ops/summed_op.py,"OpflowError(
    ""The SummedOp can not be converted to circuit, because to_matrix_op did ""
    ""not return a MatrixOp.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/evolutions/evolution_base.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/evolutions/evolution_factory.py,"ValueError(""Evolutions of mixed Operators not yet supported."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/evolutions/pauli_trotter_evolution.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/evolutions/evolved_op.py,"ValueError(
    ""Sum over operators with different numbers of qubits, {} and {}, is not well ""
    ""defined"".format(self.num_qubits, other.num_qubits)
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/evolutions/evolved_op.py,"OpflowError(""to_instruction is not allowed for ListOp."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/evolutions/trotterizations/trotterization_factory.py,"ValueError(f""Trotter mode {mode} not supported"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/evolutions/trotterizations/qdrift.py,"TypeError(""Trotterization converters can only convert SummedOp or PauliSumOp."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/evolutions/trotterizations/qdrift.py,"TypeError(
    ""Trotterization converters can only convert operators with real coefficients.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/evolutions/trotterizations/suzuki.py,"TypeError(""Trotterization converters can only convert SummedOp or PauliSumOp."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/evolutions/trotterizations/suzuki.py,"TypeError(
    ""Coefficient of the operator must be float or ParameterExpression, ""
    f""but {operator.coeff}:{type(operator.coeff)} is given.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/evolutions/trotterizations/trotterization_base.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/vector_state_fn.py,"ValueError(
    ""Sum over statefns with different numbers of qubits, {} and {}, is not well ""
    ""defined"".format(self.num_qubits, other.num_qubits)
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/vector_state_fn.py,"ValueError(
    ""Cannot compute overlap with StateFn or Operator if not Measurement. Try taking ""
    ""sf.adjoint() first to convert to measurement.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/circuit_state_fn.py,"TypeError(
    ""CircuitStateFn can only be instantiated ""
    ""with QuantumCircuit, not {}"".format(type(primitive))
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/circuit_state_fn.py,"TypeError(""CircuitOp does not support QuantumCircuits with ClassicalRegisters."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/circuit_state_fn.py,"ValueError(
    ""Sum over operators with different numbers of qubits, ""
    ""{} and {}, is not well ""
    ""defined"".format(self.num_qubits, other.num_qubits)
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/circuit_state_fn.py,"OpflowError(
    ""Failed to take the inverse of the underlying circuit, the circuit ""
    ""is likely not unitary and can therefore not be inverted.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/circuit_state_fn.py,"ValueError(
    ""Composition with a Statefunctions in the first operand is not defined.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/circuit_state_fn.py,"ValueError(
    ""Cannot compute overlap with StateFn or Operator if not Measurement. Try taking ""
    ""sf.adjoint() first to convert to measurement.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/state_fn.py,"TypeError(
    ""Unsupported primitive type {} passed into StateFn ""
    ""factory constructor"".format(type(primitive))
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/state_fn.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/state_fn.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/state_fn.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/state_fn.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/state_fn.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/state_fn.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/state_fn.py,"ValueError(
    ""Operators can only be scalar multiplied by float or complex, not ""
    ""{} of type {}."".format(scalar, type(scalar))
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/state_fn.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/state_fn.py,"TypeError(""Tensorpower can only take positive int arguments"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/state_fn.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/state_fn.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/state_fn.py,"ValueError(
    ""Composition with a Statefunction in the first operand is not defined.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/state_fn.py,"ValueError(""Composition power over Statefunctions or Measurements is not defined."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/state_fn.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/state_fn.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/state_fn.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/cvar_measurement.py,ValueError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/cvar_measurement.py,"ValueError(""The parameter alpha must be in [0, 1]."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/cvar_measurement.py,"OpflowError(
    ""Input operator to CVaRMeasurement must be diagonal, but is not:"", str(primitive)
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/cvar_measurement.py,"OpflowError(""Adjoint of a CVaR measurement not defined"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/cvar_measurement.py,"ValueError(
    ""Operators can only be scalar multiplied by float or complex, not ""
    ""{} of type {}."".format(scalar, type(scalar))
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/cvar_measurement.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/cvar_measurement.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/cvar_measurement.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/cvar_measurement.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/cvar_measurement.py,"ValueError(""Unsupported input to CVaRMeasurement.eval:"", type(front))"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/cvar_measurement.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/sparse_vector_state_fn.py,"ValueError(""The primitive must be a row vector of shape (x, 1)."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/sparse_vector_state_fn.py,"ValueError(""The number of vector elements must be a power of 2."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/sparse_vector_state_fn.py,"ValueError(
    ""Sum over statefns with different numbers of qubits, {} and {}, is not well ""
    ""defined"".format(self.num_qubits, other.num_qubits)
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/sparse_vector_state_fn.py,"ValueError(
    ""Cannot compute overlap with StateFn or Operator if not Measurement. ""
    ""Try taking sf.adjoint() first to convert to measurement.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/dict_state_fn.py,"TypeError(
    ""DictStateFn can only be instantiated with dict, ""
    ""string, or Qiskit Result, not {}"".format(type(primitive))
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/dict_state_fn.py,"ValueError(
    ""Sum over statefns with different numbers of qubits, {} and {}, is not well ""
    ""defined"".format(self.num_qubits, other.num_qubits)
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/dict_state_fn.py,"OpflowError(""New index must be defined for each qubit of the operator."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/dict_state_fn.py,"ValueError(
    ""Cannot compute overlap with StateFn or Operator if not Measurement. Try taking ""
    ""sf.adjoint() first to convert to measurement.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/operator_state_fn.py,"ValueError(
    ""Sum over statefns with different numbers of qubits, {} and {}, is not well ""
    ""defined"".format(self.num_qubits, other.num_qubits)
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/operator_state_fn.py,NotImplementedError
